Frame,Time,Rigid BodybugRotationX,Rigid BodybugRotationY,Rigid BodybugRotationZ,Rigid BodybugRotationW,Rigid BodybugPositionX,Rigid BodybugPositionY,Rigid BodybugPositionZ,Rigid BodybugError Per Marker,Rigid Body Markerbug_1PositionX,Rigid Body Markerbug_1PositionY,Rigid Body Markerbug_1PositionZ,Rigid Body Markerbug_1Marker Quality,Rigid Body Markerbug_2PositionX,Rigid Body Markerbug_2PositionY,Rigid Body Markerbug_2PositionZ,Rigid Body Markerbug_2Marker Quality,Rigid Body Markerbug_3PositionX,Rigid Body Markerbug_3PositionY,Rigid Body Markerbug_3PositionZ,Rigid Body Markerbug_3Marker Quality,Markerbug:Marker1PositionX,Markerbug:Marker1PositionY,Markerbug:Marker1PositionZ,Markerbug:Marker2PositionX,Markerbug:Marker2PositionY,Markerbug:Marker2PositionZ,Markerbug:Marker3PositionX,Markerbug:Marker3PositionY,Markerbug:Marker3PositionZ,MarkerUnlabeled:100PositionX,MarkerUnlabeled:100PositionY,MarkerUnlabeled:100PositionZ,MarkerUnlabeled:102PositionX,MarkerUnlabeled:102PositionY,MarkerUnlabeled:102PositionZ
898,7.483333,-0.014854,-0.038851,0.002144,0.999132,0.075893,0.424442,0.147992,0.000036,0.056835,0.447123,0.154667,0.974684,0.090727,0.445901,0.133079,0.982687,0.080117,0.380301,0.156229,0.959839,0.056828,0.447119,0.154675,0.090739,0.445888,0.133077,0.08012,0.380344,0.156243,,,,,,
899,7.491667,-0.013007,-0.034559,0.001794,0.999317,0.075725,0.425246,0.14757,0.000036,0.056741,0.447915,0.154492,0.992179,0.090445,0.446751,0.13261,0.99152,0.079988,0.381072,0.155607,0.989345,,,,,,,,,,0.056756,0.447891,0.154487,0.090444,0.446774,0.132607
900,7.5,-0.011961,-0.041785,-0.003666,0.999048,0.076376,0.425397,0.147677,0.000036,0.057535,0.448251,0.15438,0.992179,0.091541,0.446779,0.132989,0.99152,0.080052,0.381161,0.155662,0.989345,0.05754,0.448234,0.154382,0.091553,0.446814,0.132973,0.080032,0.381122,0.155665,,,,,,
901,7.508333,-0.014777,-0.019807,-0.003815,0.999687,0.077089,0.424599,0.148367,0.000144,0.058583,0.447511,0.155767,0.966101,0.091614,0.445884,0.13291,0.974512,0.081071,0.380403,0.156424,0.951736,0.058575,0.447464,0.155792,0.091635,0.44586,0.132898,0.08105,0.380592,0.156509,,,,,,
902,7.516667,-0.00786,0.001895,-0.006143,0.999949,0.076577,0.424354,0.148595,0.000045,0.05853,0.447245,0.157109,0.966101,0.090533,0.445788,0.132822,0.974512,0.080669,0.38003,0.155853,0.951736,0.05853,0.447207,0.157123,0.090553,0.445801,0.132802,0.08066,0.380076,0.155865,,,,,,
903,7.525,-0.00581,-0.008266,-0.003026,0.999944,0.076262,0.424471,0.148613,0.000117,0.0579,0.447212,0.156848,0.96122,0.090397,0.446056,0.133211,0.969974,0.08049,0.380144,0.155779,0.981303,0.057811,0.447269,0.156903,0.090475,0.445993,0.133159,0.080546,0.380135,0.15575,,,,,,
904,7.533333,-0.009507,0.000826,-0.00741,0.999927,0.0773,0.42426,0.148449,0.000021,0.059292,0.447224,0.156849,0.96122,0.091343,0.445606,0.132636,0.969974,0.081264,0.379949,0.155863,0.981303,0.059279,0.447247,0.156858,0.091356,0.445598,0.132631,0.081279,0.379956,0.155876,,,,,,
905,7.541667,-0.004856,0.021749,-0.008004,0.99972,0.076841,0.424271,0.148753,0.000016,0.059241,0.447178,0.158117,0.995999,0.09025,0.445749,0.132572,0.994767,0.081032,0.379886,0.15557,0.997506,0.059237,0.447172,0.158126,0.090264,0.445755,0.13256,0.081027,0.379885,0.155575,,,,,,
906,7.55,-0.002939,0.027237,-0.009193,0.999582,0.076348,0.425062,0.148407,0.000141,0.05891,0.447977,0.158051,0.995999,0.089634,0.446569,0.132163,0.994767,0.080501,0.38064,0.155006,0.997506,0.058943,0.447925,0.158032,0.089644,0.446719,0.132113,0.080437,0.380469,0.15503,,,,,,
907,7.558333,-0.003783,0.018974,-0.009549,0.999767,0.076974,0.425325,0.148419,0.000031,0.059393,0.448268,0.157731,0.990711,0.09054,0.446793,0.132356,0.9959,0.080989,0.380913,0.155168,0.989928,0.059401,0.448233,0.157735,0.090552,0.446817,0.132341,0.080969,0.380933,0.15519,,,,,,
908,7.566667,-0.000987,0.040883,-0.013418,0.999073,0.07746,0.424433,0.148827,0.000094,0.060491,0.447458,0.15903,0.990711,0.090485,0.445891,0.132309,0.9959,0.081404,0.379951,0.155142,0.989928,0.060491,0.447456,0.159034,0.090502,0.445952,0.132278,0.081393,0.379853,0.155132,,,,,,
909,7.575,0.005564,0.059968,-0.014229,0.998083,0.077062,0.424249,0.149415,0.000063,0.06055,0.447166,0.160566,0.995789,0.089503,0.445903,0.132705,0.977082,0.081134,0.379678,0.154975,0.979691,0.060564,0.447131,0.160566,0.089522,0.445984,0.132665,0.081104,0.379621,0.155002,,,,,,
910,7.583333,0.010251,0.0496,-0.012835,0.998634,0.07692,0.424246,0.149641,0.00008,0.060128,0.447026,0.160654,0.995789,0.08966,0.446079,0.133394,0.977082,0.080973,0.379633,0.154875,0.979691,0.060141,0.446993,0.160629,0.089668,0.44616,0.133369,0.080948,0.379535,0.154882,,,,,,
911,7.591667,0.008466,0.058281,-0.017052,0.998119,0.078136,0.424092,0.149706,0.000105,0.061723,0.447048,0.160925,0.978988,0.090764,0.445761,0.133155,0.981408,0.081921,0.379468,0.155038,0.960721,0.061732,0.447096,0.160923,0.090766,0.445802,0.133149,0.081929,0.379344,0.155009,,,,,,
912,7.6,0.012621,0.082304,-0.017069,0.996381,0.077924,0.42407,0.150304,0.000059,0.062077,0.446921,0.162506,0.978988,0.089751,0.44589,0.133364,0.981408,0.081943,0.379399,0.15504,0.960721,0.062089,0.446896,0.162499,0.089761,0.445962,0.133339,0.081919,0.379339,0.155075,,,,,,
913,7.608333,0.012629,0.089166,-0.015139,0.995822,0.077551,0.424938,0.150082,0.000094,0.061782,0.447719,0.162515,0.996392,0.089057,0.446814,0.132995,0.980366,0.081813,0.380281,0.154736,0.979237,0.061807,0.447643,0.162505,0.089074,0.446932,0.132946,0.081761,0.380237,0.154815,,,,,,
914,7.616667,0.013057,0.080075,-0.018062,0.99654,0.078013,0.425112,0.14997,0.000064,0.062161,0.447989,0.162116,0.989683,0.089962,0.446917,0.133097,0.972598,0.081917,0.380429,0.154696,0.967272,0.062182,0.447925,0.162097,0.089967,0.446993,0.133076,0.081887,0.380413,0.154742,,,,,,
915,7.625,0.011321,0.102377,-0.017226,0.994532,0.078532,0.424365,0.150176,0.000064,0.063182,0.447235,0.162965,0.990122,0.089658,0.446157,0.132732,0.984438,0.082756,0.379705,0.154831,0.977747,0.063186,0.447201,0.162975,0.089678,0.446229,0.13269,0.082733,0.379664,0.154876,,,,,,
916,7.633333,0.012699,0.124078,-0.015445,0.992071,0.077771,0.424279,0.150279,0.00008,0.062912,0.447042,0.163816,0.987193,0.088049,0.446179,0.132455,0.97973,0.082354,0.379617,0.154568,0.973325,0.062929,0.446977,0.163811,0.088064,0.446267,0.132411,0.082317,0.379606,0.154644,,,,,,
917,7.641667,0.01134,0.114441,-0.00948,0.99332,0.077162,0.424361,0.150009,0.000055,0.06177,0.446963,0.163215,0.987193,0.087523,0.446356,0.132352,0.97973,0.082193,0.379763,0.15446,0.973325,0.061785,0.44692,0.163183,0.087535,0.446432,0.132319,0.082171,0.379715,0.154509,,,,,,
918,7.65,0.002347,0.121822,-0.008756,0.992511,0.077763,0.424205,0.149316,0.000082,0.062484,0.446981,0.162354,0.989389,0.087775,0.445923,0.131122,0.974581,0.083029,0.37971,0.154471,0.974502,0.062484,0.446968,0.16236,0.087789,0.445996,0.131083,0.083013,0.379643,0.154514,,,,,,
919,7.658333,0.000726,0.144405,-0.006051,0.9895,0.07714,0.424176,0.149292,0.000057,0.062339,0.446894,0.162967,0.989389,0.086186,0.44591,0.130618,0.974581,0.082897,0.379724,0.154292,0.974502,0.062357,0.446867,0.162951,0.086185,0.445998,0.130594,0.082874,0.379672,0.154349,,,,,,
920,7.666667,-0.004263,0.15234,-0.001269,0.988318,0.076355,0.425097,0.148715,0.000088,0.061526,0.447768,0.162438,0.988519,0.08486,0.446768,0.129717,0.975477,0.082678,0.380754,0.15399,0.970055,0.061557,0.447707,0.16241,0.084854,0.446879,0.129686,0.08264,0.380727,0.154081,,,,,,
921,7.675,-0.009257,0.141936,0.000025,0.989833,0.07643,0.425383,0.148105,0.000063,0.061224,0.448119,0.161297,0.988519,0.085245,0.44691,0.129084,0.975477,0.082822,0.381119,0.153934,0.970055,0.061247,0.448077,0.161276,0.085243,0.446988,0.129063,0.082796,0.3811,0.154006,,,,,,
922,7.683333,-0.013459,0.162495,0.000883,0.986617,0.076779,0.424706,0.148003,0.000051,0.062074,0.447514,0.161632,0.993717,0.084738,0.446098,0.128458,0.9817,0.083526,0.380507,0.153918,0.986487,0.062095,0.447503,0.161606,0.084715,0.446161,0.128453,0.083517,0.380483,0.153971,,,,,,
923,7.691667,-0.012334,0.186228,0.000506,0.982429,0.076256,0.424534,0.148311,0.000074,0.062266,0.44734,0.162676,0.993717,0.083302,0.445951,0.128446,0.9817,0.083201,0.380312,0.153811,0.986487,0.0623,0.447307,0.162626,0.083286,0.446023,0.12845,0.083187,0.380317,0.153871,,,,,,
924,7.7,-0.010034,0.177349,0.002576,0.984094,0.076063,0.424556,0.148423,0.000102,0.061737,0.447237,0.162655,0.9701,0.083391,0.446103,0.128803,0.961886,0.083062,0.380329,0.153812,0.991383,0.061782,0.447241,0.162541,0.083315,0.446162,0.128892,0.083059,0.380296,0.153849,,,,,,
925,7.708333,-0.015422,0.181669,0.000975,0.983238,0.076892,0.424419,0.147965,0.000067,0.06272,0.447277,0.162066,0.9701,0.084075,0.445734,0.128041,0.961886,0.083881,0.380245,0.153789,0.991383,0.062752,0.447247,0.162019,0.084038,0.445771,0.128063,0.083859,0.380283,0.153846,,,,,,
926,7.716667,-0.014445,0.20132,0.001606,0.979418,0.076834,0.42428,0.148381,0.00006,0.063232,0.447106,0.163084,0.988215,0.083208,0.445637,0.128227,0.978185,0.084062,0.380097,0.153831,0.988241,0.063258,0.4471,0.163037,0.083164,0.445697,0.128239,0.084056,0.380076,0.153877,,,,,,
927,7.725,-0.01759,0.216383,0.00283,0.976146,0.076306,0.425015,0.148153,0.000071,0.063088,0.447883,0.163137,0.988215,0.081985,0.446274,0.12769,0.978185,0.083846,0.380887,0.153632,0.988241,0.063115,0.447845,0.1631,0.081973,0.446356,0.127668,0.08383,0.380901,0.153709,,,,,,
928,7.733333,-0.019703,0.205978,0.001216,0.978358,0.076738,0.425374,0.147829,0.000154,0.063248,0.448337,0.16242,0.985947,0.082893,0.446526,0.127392,0.982924,0.084074,0.381259,0.153673,0.977835,0.063296,0.448232,0.162371,0.082872,0.446602,0.127385,0.084018,0.381463,0.153917,,,,,,
929,7.741667,-0.023461,0.228779,0.000498,0.973196,0.077254,0.424788,0.147856,0.000148,0.064472,0.447877,0.162879,0.945505,0.082459,0.445772,0.126988,0.987134,0.084829,0.380714,0.153701,0.95203,0.064514,0.447794,0.16283,0.082449,0.445835,0.126981,0.084785,0.380916,0.153914,,,,,,
930,7.75,-0.019769,0.249703,-0.000993,0.96812,0.07682,0.424689,0.148013,0.000123,0.064827,0.447752,0.163712,0.950358,0.081244,0.445777,0.127069,0.985695,0.084388,0.380538,0.153257,0.953103,0.064845,0.447672,0.163726,0.081265,0.445883,0.126985,0.084351,0.380536,0.153392,,,,,,
931,7.758333,-0.022935,0.247231,0.002324,0.968682,0.076406,0.424686,0.147935,0.000157,0.064149,0.44772,0.163472,0.945453,0.080763,0.445716,0.126919,0.986743,0.084305,0.380622,0.153414,0.950191,0.064196,0.447599,0.163413,0.080763,0.445812,0.126906,0.084248,0.380801,0.153705,,,,,,
932,7.766667,-0.029072,0.255453,0.002338,0.966381,0.077053,0.424403,0.147123,0.000216,0.064998,0.447591,0.162589,0.945453,0.080992,0.44519,0.125785,0.986743,0.085167,0.380429,0.152995,0.950191,0.065004,0.447596,0.162584,0.080992,0.445286,0.125739,0.085079,0.380155,0.153108,,,,,,
933,7.775,0.138514,-0.942002,0.144712,0.269267,0.076826,0.424413,0.147707,0.000131,0.08007,0.44544,0.126038,0.951831,0.065379,0.447332,0.163411,0.998218,0.085028,0.380467,0.153671,0.952011,0.080095,0.445253,0.126117,0.065356,0.447415,0.163448,0.085047,0.380597,0.153528,,,,,,
934,7.783333,0.136021,-0.939757,0.139525,0.28087,0.076707,0.425063,0.14784,0.000196,0.079651,0.446157,0.126194,0.951831,0.065873,0.448023,0.163915,0.998218,0.084596,0.381008,0.153412,0.952011,0.079677,0.445968,0.126268,0.065855,0.448085,0.163952,0.084601,0.381237,0.153336,,,,,,
935,7.791667,0.137448,-0.940745,0.148595,0.272076,0.076575,0.425323,0.147327,0.000196,0.079727,0.446152,0.125454,0.943692,0.065209,0.448388,0.162876,0.982087,0.084788,0.38143,0.15365,0.927488,,,,,,,,,,0.065208,0.448415,0.162869,0.079731,0.446098,0.125497
936,7.8,0.027049,-0.290866,0.003007,-0.956377,0.077267,0.424784,0.146866,0.000173,0.066689,0.448117,0.163172,0.943692,0.079912,0.445536,0.125296,0.982087,0.085201,0.3807,0.152131,0.927488,0.066703,0.448109,0.163144,0.079902,0.445636,0.125273,0.085128,0.38048,0.152239,,,,,,
937,7.808333,0.015708,-0.301984,0.008254,-0.953148,0.077209,0.424619,0.147808,0.000081,0.067412,0.447818,0.164777,0.991369,0.079728,0.445723,0.126566,0.977323,0.084489,0.380314,0.15208,0.970682,0.067435,0.447753,0.164752,0.079723,0.445809,0.126533,0.08445,0.38027,0.152197,,,,,,
938,7.816667,0.015688,-0.309231,0.006207,-0.950837,0.077321,0.424499,0.148106,0.000186,0.0677,0.447642,0.165254,0.991369,0.079438,0.44564,0.126857,0.977323,0.084825,0.380217,0.152206,0.970682,0.067719,0.447626,0.165201,0.079422,0.445752,0.126852,0.084747,0.379993,0.152326,,,,,,
939,7.825,0.014419,-0.313693,0.010357,-0.949359,0.078124,0.42432,0.147821,0.000193,0.068867,0.447548,0.165054,0.967802,0.080231,0.445439,0.12655,0.955821,0.085274,0.379973,0.151861,0.931337,0.068874,0.447574,0.165026,0.080222,0.445516,0.126547,0.085203,0.379725,0.151926,,,,,,
940,7.833333,0.006643,-0.317645,0.010289,-0.948131,0.078478,0.424008,0.14859,0.000194,0.069476,0.447021,0.16624,0.967802,0.080518,0.44543,0.127617,0.955821,0.085441,0.379572,0.151913,0.931337,0.069489,0.447005,0.16622,0.080511,0.445549,0.127578,0.085354,0.37932,0.152036,,,,,,
941,7.841667,-0.00282,-0.334032,0.018858,-0.942369,0.078644,0.424513,0.149059,0.000194,0.070779,0.447488,0.167293,0.977163,0.080452,0.446158,0.128295,0.949163,0.084701,0.379892,0.151589,0.928489,,,,,,,,,,0.070785,0.44748,0.167302,0.080458,0.446189,0.128269
942,7.85,0.002191,-0.332089,0.016306,-0.943105,0.078621,0.424893,0.148645,0.000141,0.070496,0.447945,0.166667,0.977163,0.080336,0.44639,0.127719,0.949163,0.085032,0.380345,0.151548,0.928489,0.070514,0.447917,0.166618,0.080326,0.44649,0.127716,0.08497,0.380179,0.151655,,,,,,
943,7.858333,-0.000643,-0.336647,0.015581,-0.941502,0.079332,0.424483,0.148707,0.000142,0.071394,0.447431,0.166943,0.982611,0.08086,0.446103,0.127895,0.95747,0.085744,0.379914,0.151283,0.954252,0.071404,0.447424,0.166927,0.080856,0.446189,0.12787,0.085681,0.379727,0.151367,,,,,,
944,7.866667,-0.009372,-0.35162,0.017708,-0.935929,0.079025,0.424456,0.149311,0.000142,0.071903,0.447193,0.168139,0.982871,0.080116,0.446383,0.128794,0.963764,0.085055,0.379792,0.150999,0.947019,,,,,,,,,,0.071911,0.447183,0.168135,0.080119,0.446418,0.128777
945,7.875,-0.004468,-0.368055,0.016616,-0.929645,0.078749,0.424477,0.14927,0.000144,0.072167,0.447321,0.168165,0.982871,0.07899,0.446249,0.128561,0.963764,0.085091,0.379862,0.151084,0.947019,0.072178,0.447312,0.168142,0.078984,0.44634,0.128539,0.08503,0.379672,0.151175,,,,,,
946,7.883333,-0.00157,-0.365643,0.016303,-0.930611,0.07906,0.424249,0.148533,0.00018,0.07232,0.447173,0.167273,0.970791,0.079348,0.445912,0.127711,0.960748,0.085514,0.37966,0.150613,0.933381,0.072323,0.4472,0.167267,0.079345,0.445983,0.127695,0.085446,0.379422,0.150663,,,,,,
947,7.891667,-0.003149,-0.374511,0.013817,-0.927114,0.079054,0.423963,0.148798,0.000193,0.072594,0.44677,0.16778,0.970791,0.078873,0.445732,0.128086,0.960748,0.085694,0.379387,0.150529,0.933381,0.072603,0.446767,0.167764,0.078865,0.445841,0.128052,0.085618,0.379138,0.150633,,,,,,
948,7.9,-0.003002,-0.40053,0.017051,-0.91612,0.078753,0.424567,0.148966,0.000166,0.073512,0.447446,0.168235,0.976574,0.077532,0.446301,0.128252,0.9557,0.085214,0.379955,0.150412,0.943575,0.07352,0.447437,0.168237,0.077526,0.446395,0.128204,0.085157,0.379762,0.150504,,,,,,
949,7.908333,0.00308,-0.389971,0.010459,-0.920763,0.077813,0.425092,0.148231,0.000125,0.071744,0.447994,0.167228,0.976574,0.0767,0.446676,0.127355,0.9557,0.084996,0.380607,0.150112,0.943575,0.071757,0.447958,0.167195,0.076688,0.446784,0.127329,0.084946,0.380448,0.150232,,,,,,
950,7.916667,0.005289,-0.397308,0.008958,-0.917627,0.078383,0.424656,0.147732,0.000163,0.072518,0.447585,0.16676,0.97831,0.076841,0.446177,0.126817,0.95706,0.085791,0.380208,0.149618,0.942045,0.072525,0.447576,0.166753,0.076832,0.446273,0.126777,0.085736,0.380007,0.149713,,,,,,
951,7.925,0.001022,-0.413845,0.010009,-0.910292,0.078329,0.424443,0.148367,0.000168,0.073286,0.447263,0.167758,0.97831,0.076157,0.446124,0.127675,0.95706,0.085544,0.379942,0.149668,0.942045,0.073292,0.447267,0.167755,0.07615,0.446208,0.127642,0.085488,0.379732,0.149744,,,,,,
952,7.933333,0.002253,-0.428019,0.009723,-0.903715,0.078012,0.424461,0.148531,0.000149,0.073545,0.447308,0.16803,0.979114,0.075163,0.446102,0.12788,0.960499,0.085326,0.379972,0.149682,0.948432,0.073554,0.447302,0.16803,0.075154,0.446189,0.12784,0.085281,0.379795,0.149765,,,,,,
953,7.941667,0.00524,-0.423569,0.008806,-0.905806,0.07824,0.424325,0.147854,0.000188,0.073486,0.447243,0.167201,0.979114,0.075502,0.445857,0.127074,0.960499,0.085732,0.379873,0.149286,0.948432,0.073488,0.447275,0.167187,0.075494,0.445929,0.127068,0.08567,0.379623,0.149334,,,,,,
954,7.95,0.003823,-0.434942,0.008047,-0.900415,0.078604,0.424003,0.148056,0.000182,0.07434,0.446857,0.167593,0.971019,0.075346,0.445605,0.127424,0.957977,0.086126,0.379548,0.14915,0.934725,0.074345,0.446875,0.167591,0.075338,0.445687,0.127397,0.08607,0.379318,0.149213,,,,,,
955,7.958333,0.003111,-0.461514,0.011429,-0.887054,0.078442,0.42452,0.148443,0.000119,0.075508,0.447425,0.168164,0.971019,0.074117,0.446121,0.128008,0.957977,0.0857,0.380013,0.149158,0.934725,0.075515,0.44742,0.168147,0.074107,0.446199,0.127989,0.085664,0.379856,0.149231,,,,,,
956,7.966667,0.00657,-0.447471,0.007091,-0.894246,0.077777,0.425105,0.14793,0.000126,0.073971,0.448021,0.16749,0.984506,0.073858,0.446611,0.127314,0.966435,0.085503,0.380684,0.148987,0.954394,0.073977,0.448012,0.167465,0.073846,0.446695,0.127299,0.085466,0.380522,0.149068,,,,,,
957,7.975,0.00898,-0.453597,0.005205,-0.891146,0.078346,0.424694,0.147372,0.000147,0.074685,0.44764,0.166925,0.984506,0.074026,0.446125,0.126757,0.966435,0.086327,0.380318,0.148436,0.954394,0.074691,0.447639,0.166909,0.074014,0.446213,0.126734,0.086284,0.380125,0.148516,,,,,,
958,7.983333,0.007824,-0.475882,0.007065,-0.879446,0.078197,0.424428,0.147829,0.000163,0.075637,0.447381,0.167547,0.980796,0.072952,0.44589,0.127463,0.963419,0.086004,0.380013,0.148477,0.945199,0.075638,0.447407,0.167548,0.072942,0.445955,0.127442,0.085958,0.379807,0.148519,,,,,,
959,7.991667,0.012787,-0.492528,0.006912,-0.870175,0.07771,0.424577,0.147635,0.000118,0.075794,0.447687,0.167242,0.97201,0.071589,0.44584,0.127304,0.964239,0.085748,0.380204,0.148358,0.941595,0.0758,0.447677,0.167228,0.071575,0.44592,0.12728,0.085721,0.380055,0.148436,,,,,,
960,8,0.01824,-0.485489,0.004902,-0.874039,0.077538,0.42444,0.146713,0.00016,0.075101,0.447677,0.166112,0.986023,0.07155,0.445495,0.126127,0.96881,0.085964,0.380149,0.1479,0.956831,0.075098,0.447718,0.166108,0.071544,0.445545,0.126123,0.085917,0.379934,0.14792,,,,,,
961,8.008333,0.021891,-0.497489,0.00429,-0.867183,0.077696,0.424092,0.146285,0.000183,0.075698,0.447434,0.165608,0.968764,0.071052,0.444999,0.12575,0.960423,0.086337,0.379843,0.147499,0.933641,0.075698,0.447464,0.165606,0.071039,0.445073,0.12573,0.08629,0.37961,0.147547,,,,,,
962,8.016667,0.024144,-0.527843,0.008239,-0.848958,0.077339,0.424658,0.146532,0.000149,0.076846,0.448169,0.165746,0.968764,0.069384,0.445439,0.126338,0.960423,0.085788,0.380367,0.147512,0.933641,0.076849,0.448192,0.165751,0.069371,0.445499,0.126314,0.085753,0.380187,0.147553,,,,,,
963,8.025,0.027018,-0.513078,0.002308,-0.857914,0.076427,0.425306,0.146086,0.000121,0.074949,0.448773,0.165303,0.982354,0.068876,0.44601,0.125659,0.971566,0.085456,0.381135,0.147296,0.955052,0.07495,0.448781,0.165294,0.068863,0.446075,0.125643,0.08543,0.380978,0.147351,,,,,,
964,8.033333,0.030587,-0.517861,-0.000294,-0.854918,0.076774,0.424847,0.145317,0.000135,0.075331,0.448372,0.164466,0.982354,0.068828,0.445417,0.124904,0.971566,0.086164,0.380753,0.146579,0.955052,0.075331,0.448385,0.164455,0.068813,0.445487,0.124889,0.086136,0.380577,0.146636,,,,,,
965,8.041667,0.027047,-0.538328,0.002002,-0.842299,0.077124,0.424489,0.145951,0.000108,0.07681,0.447966,0.165211,0.971757,0.068393,0.445191,0.125999,0.983854,0.086171,0.380311,0.146645,0.963616,0.076807,0.448028,0.165237,0.068393,0.44519,0.125995,0.086135,0.380183,0.146606,,,,,,
966,8.05,0.024664,-0.551855,0.003007,-0.83357,0.077104,0.424606,0.14635,0.000082,0.077527,0.448034,0.165667,0.971757,0.067841,0.445403,0.126738,0.983854,0.085944,0.380381,0.146645,0.963616,0.077533,0.448046,0.165684,0.06783,0.445434,0.126711,0.085932,0.380302,0.146667,,,,,,
967,8.058333,0.023793,-0.542717,0.004284,-0.839568,0.077266,0.424471,0.146042,0.000152,0.077326,0.447893,0.165371,0.968449,0.068489,0.445298,0.126239,0.972989,0.085983,0.380223,0.146517,0.944911,0.077323,0.447948,0.165379,0.068483,0.445331,0.126235,0.085937,0.380027,0.146511,,,,,,
968,8.066667,0.020085,-0.55011,0.003127,-0.834845,0.07806,0.424074,0.146007,0.000123,0.078519,0.447354,0.165502,0.968449,0.06899,0.445066,0.126514,0.972989,0.086671,0.379803,0.146006,0.944911,0.078521,0.447398,0.165524,0.068983,0.44509,0.126497,0.086638,0.379662,0.145997,,,,,,
969,8.075,0.015666,-0.576781,0.011438,-0.816669,0.078238,0.424548,0.146769,0.000123,0.080409,0.447846,0.166126,0.972246,0.068355,0.445684,0.127835,0.976375,0.085952,0.380113,0.146347,0.958759,,,,,,,,,,0.080419,0.447859,0.166151,0.06835,0.445681,0.127813
970,8.083333,0.012435,-0.560783,0.006091,-0.827847,0.077981,0.425112,0.146849,0.000065,0.079257,0.448197,0.166538,0.972246,0.068715,0.44641,0.127785,0.976375,0.08597,0.380729,0.146225,0.958759,0.07926,0.448214,0.166544,0.06871,0.446432,0.127776,0.085955,0.380653,0.146234,,,,,,
971,8.091667,0.010694,-0.562265,0.005892,-0.826867,0.07865,0.424698,0.146383,0.000114,0.080035,0.44772,0.166139,0.978455,0.069352,0.446071,0.127418,0.974102,0.086563,0.380304,0.145593,0.962311,0.080039,0.447738,0.166152,0.069341,0.446114,0.127394,0.086539,0.380177,0.145617,,,,,,
972,8.1,0.005468,-0.580909,0.01107,-0.813875,0.079011,0.424409,0.146985,0.000114,0.081634,0.447346,0.166713,0.978455,0.069188,0.445976,0.128512,0.974102,0.086211,0.379904,0.14573,0.962311,,,,,,,,,,0.081643,0.447365,0.166743,0.069185,0.44597,0.128491
973,8.108333,0.005162,-0.595237,0.012515,-0.803437,0.07885,0.424624,0.147189,0.000114,0.082241,0.447571,0.166788,0.978455,0.068444,0.446205,0.129053,0.974102,0.085864,0.380096,0.145726,0.962311,,,,,,,,,,0.082257,0.447579,0.166831,0.068433,0.446207,0.12901
974,8.116667,0.006251,-0.585431,0.008545,-0.810653,0.079033,0.424501,0.14653,0.000053,0.081764,0.447417,0.166268,0.978455,0.068899,0.446051,0.128205,0.974102,0.086436,0.380034,0.145117,0.962311,0.081764,0.447475,0.166292,0.068906,0.446025,0.128213,0.086405,0.379972,0.145061,,,,,,
975,8.125,0.005765,-0.595366,0.011398,-0.803353,0.079198,0.42397,0.146181,0.000053,0.082538,0.446918,0.165787,0.981017,0.068733,0.445532,0.128056,0.997008,0.086324,0.37946,0.144699,0.98196,,,,,,,,,,0.082552,0.446929,0.165823,0.068725,0.445531,0.128023
976,8.133333,0.004623,-0.622274,0.010362,-0.782717,0.079343,0.424568,0.146467,0.000199,0.084017,0.447447,0.165881,0.980338,0.067687,0.446196,0.129167,0.936392,0.086325,0.380061,0.144353,0.934171,0.084032,0.447515,0.165945,0.067704,0.44608,0.12916,0.086265,0.380329,0.144076,,,,,,
977,8.141667,0.003607,-0.605872,0.010485,-0.795485,0.078455,0.425181,0.146753,0.000199,0.082341,0.448032,0.166372,0.980338,0.06755,0.446842,0.12901,0.936392,0.085474,0.380669,0.144876,0.934171,,,,,,,,,,0.082348,0.448036,0.166384,0.067547,0.446844,0.128998
