Frame,Time,Rigid BodybugRotationX,Rigid BodybugRotationY,Rigid BodybugRotationZ,Rigid BodybugRotationW,Rigid BodybugPositionX,Rigid BodybugPositionY,Rigid BodybugPositionZ,Rigid BodybugError Per Marker,Rigid Body Markerbug_1PositionX,Rigid Body Markerbug_1PositionY,Rigid Body Markerbug_1PositionZ,Rigid Body Markerbug_1Marker Quality,Rigid Body Markerbug_2PositionX,Rigid Body Markerbug_2PositionY,Rigid Body Markerbug_2PositionZ,Rigid Body Markerbug_2Marker Quality,Rigid Body Markerbug_3PositionX,Rigid Body Markerbug_3PositionY,Rigid Body Markerbug_3PositionZ,Rigid Body Markerbug_3Marker Quality,Markerbug:Marker1PositionX,Markerbug:Marker1PositionY,Markerbug:Marker1PositionZ,Markerbug:Marker2PositionX,Markerbug:Marker2PositionY,Markerbug:Marker2PositionZ,Markerbug:Marker3PositionX,Markerbug:Marker3PositionY,Markerbug:Marker3PositionZ,MarkerUnlabeled:100PositionX,MarkerUnlabeled:100PositionY,MarkerUnlabeled:100PositionZ,MarkerUnlabeled:102PositionX,MarkerUnlabeled:102PositionY,MarkerUnlabeled:102PositionZ
362,3.016667,0.00488,-0.313026,-0.002004,-0.94973,0.07811,0.424149,0.146872,0.000183,0.068428,0.446758,0.164685,0.984904,0.07987,0.445845,0.126157,0.962883,0.086032,0.379845,0.149775,0.948137,0.068439,0.446749,0.164672,0.079865,0.445952,0.126118,0.085956,0.379609,0.149883,,,,,,
363,3.025,0.004168,-0.324793,-0.002371,-0.945773,0.077686,0.42451,0.147121,0.000172,0.068446,0.447091,0.165202,0.979482,0.078928,0.446237,0.126401,0.955493,0.085683,0.380202,0.149759,0.935912,0.068458,0.447081,0.165179,0.078919,0.446341,0.126373,0.08561,0.379971,0.149865,,,,,,
364,3.033333,0.004804,-0.317073,-0.002888,-0.948384,0.077293,0.424824,0.146801,0.00016,0.067727,0.447406,0.164711,0.979482,0.078841,0.446536,0.126086,0.955493,0.08531,0.38053,0.149606,0.935912,0.067738,0.447403,0.164683,0.078832,0.446626,0.126073,0.085245,0.380321,0.149692,,,,,,
365,3.041667,0.007105,-0.31466,-0.003306,-0.949172,0.077847,0.4248,0.146295,0.000183,0.06814,0.447433,0.164064,0.973439,0.079452,0.446432,0.1255,0.957544,0.08595,0.380537,0.149322,0.931819,0.068144,0.447448,0.164051,0.079446,0.446517,0.125479,0.08588,0.380291,0.149397,,,,,,
366,3.05,0.004919,-0.322127,-0.003778,-0.946676,0.077846,0.424749,0.146795,0.000193,0.068433,0.447309,0.164813,0.973439,0.079136,0.44647,0.126072,0.957544,0.085968,0.380468,0.149501,0.931819,0.068436,0.447327,0.164807,0.07913,0.446554,0.126045,0.085899,0.380215,0.149571,,,,,,
367,3.058333,0.002566,-0.330671,-0.001855,-0.943741,0.077648,0.425246,0.147066,0.000158,0.068681,0.447797,0.16532,0.985609,0.078678,0.447025,0.126389,0.953669,0.085586,0.380915,0.149488,0.942491,0.068697,0.447761,0.165298,0.078669,0.447147,0.126345,0.085514,0.380712,0.149622,,,,,,
368,3.066667,0.000324,-0.318421,0.002518,-0.947946,0.078029,0.42513,0.146867,0.000155,0.06881,0.447744,0.164918,0.985609,0.079804,0.446925,0.126258,0.953669,0.085472,0.380722,0.149427,0.942491,0.06882,0.44773,0.164897,0.079799,0.447022,0.126229,0.085401,0.380513,0.149528,,,,,,
369,3.075,0.000046,-0.325393,0.003731,-0.945572,0.078917,0.424372,0.146816,0.00016,0.070021,0.447012,0.164995,0.979691,0.080443,0.446158,0.126177,0.959732,0.086286,0.379945,0.149275,0.940755,0.070032,0.44701,0.164974,0.080438,0.446251,0.126156,0.086219,0.379733,0.149362,,,,,,
370,3.083333,-0.006456,-0.326991,0.004783,-0.944993,0.079089,0.424256,0.147549,0.000182,0.070395,0.446738,0.16602,0.979691,0.080683,0.446271,0.12716,0.959732,0.086189,0.379759,0.149468,0.940755,0.070405,0.446724,0.166006,0.080678,0.446382,0.127122,0.08611,0.379524,0.149574,,,,,,
371,3.091667,-0.007652,-0.336823,0.008264,-0.941501,0.078971,0.424461,0.147709,0.000166,0.070829,0.447002,0.166359,0.978659,0.080299,0.446468,0.127292,0.956614,0.085786,0.379913,0.149477,0.939998,0.070841,0.446995,0.166329,0.080293,0.446567,0.127276,0.085714,0.379697,0.149572,,,,,,
372,3.1,-0.005819,-0.333362,0.011961,-0.942705,0.07945,0.424722,0.14731,0.000198,0.071303,0.447422,0.165765,0.978659,0.081052,0.446598,0.126772,0.956614,0.085994,0.380147,0.149394,0.939998,0.071307,0.447439,0.165762,0.081051,0.446683,0.126742,0.085917,0.379894,0.149462,,,,,,
373,3.108333,-0.005064,-0.333676,0.013535,-0.942577,0.080094,0.424438,0.146909,0.000195,0.072017,0.447202,0.165313,0.969563,0.081736,0.446258,0.126315,0.952045,0.08653,0.379852,0.149098,0.931894,0.072022,0.447211,0.165317,0.081737,0.446348,0.126274,0.086455,0.379613,0.149175,,,,,,
374,3.116667,-0.003147,-0.347286,0.015389,-0.937628,0.079984,0.424601,0.147018,0.000203,0.072494,0.447465,0.165547,0.969563,0.081074,0.446328,0.126288,0.952045,0.086385,0.380011,0.149218,0.931894,0.072501,0.447467,0.165545,0.081073,0.44643,0.126245,0.086306,0.379761,0.149312,,,,,,
375,3.125,0.000334,-0.345227,0.015604,-0.93839,0.079319,0.424908,0.146555,0.000155,0.071703,0.447881,0.164897,0.976872,0.080453,0.446496,0.125684,0.960245,0.0858,0.380347,0.149084,0.947007,0.071708,0.44788,0.164901,0.080454,0.446574,0.125643,0.085741,0.380164,0.149158,,,,,,
376,3.133333,0.005724,-0.344466,0.017758,-0.938613,0.079694,0.42461,0.14572,0.000176,0.072059,0.447797,0.163783,0.977106,0.080865,0.445953,0.124601,0.954694,0.086157,0.380079,0.148776,0.93608,0.072068,0.447789,0.163771,0.080863,0.446054,0.124564,0.086084,0.379856,0.148877,,,,,,
377,3.141667,0.009284,-0.35482,0.018343,-0.934709,0.080029,0.424058,0.145454,0.000181,0.072771,0.447359,0.163525,0.977106,0.080705,0.445259,0.124171,0.954694,0.086611,0.379556,0.148666,0.93608,0.072774,0.447376,0.163533,0.080706,0.445334,0.124132,0.086547,0.37934,0.148732,,,,,,
378,3.15,0.008741,-0.365647,0.018916,-0.93052,0.079641,0.424303,0.145665,0.000168,0.072846,0.4476,0.163921,0.976934,0.079862,0.445523,0.124391,0.956699,0.086214,0.379786,0.148683,0.940589,0.072853,0.447593,0.163916,0.079859,0.445614,0.124351,0.08615,0.37958,0.148777,,,,,,
379,3.158333,0.012206,-0.363795,0.017244,-0.931239,0.079073,0.424739,0.145371,0.00017,0.072076,0.448093,0.163478,0.976934,0.079255,0.445848,0.123986,0.956699,0.085889,0.380277,0.14865,0.940589,0.07208,0.448115,0.16347,0.079253,0.445918,0.123966,0.085826,0.380055,0.14871,,,,,,
380,3.166667,0.016594,-0.360369,0.016636,-0.932514,0.079593,0.424831,0.144658,0.00018,0.072363,0.448294,0.162531,0.969063,0.079834,0.445773,0.12311,0.962136,0.086581,0.380427,0.148333,0.933485,0.072364,0.448331,0.162526,0.079832,0.445836,0.123094,0.086518,0.380191,0.14838,,,,,,
381,3.175,0.01752,-0.371572,0.015584,-0.928108,0.079551,0.424398,0.144884,0.000194,0.072704,0.447859,0.162909,0.969063,0.079228,0.445324,0.123321,0.962136,0.08672,0.380012,0.148421,0.933485,0.072709,0.447871,0.162908,0.079223,0.445411,0.123282,0.086653,0.379773,0.148507,,,,,,
382,3.183333,0.017672,-0.380507,0.016527,-0.924461,0.079211,0.424881,0.144998,0.000152,0.072762,0.44837,0.163132,0.978907,0.078516,0.44579,0.123428,0.961087,0.086356,0.380482,0.148434,0.945788,0.07277,0.448368,0.163126,0.078511,0.445872,0.123392,0.086302,0.380295,0.148521,,,,,,
383,3.191667,0.017971,-0.370659,0.017586,-0.928429,0.079239,0.424821,0.144755,0.000142,0.072435,0.448347,0.162711,0.978907,0.079029,0.445697,0.123143,0.961087,0.086252,0.380419,0.14841,0.945788,0.072442,0.448345,0.162701,0.079025,0.445776,0.123113,0.086199,0.38024,0.148492,,,,,,
384,3.2,0.019788,-0.374444,0.015359,-0.926911,0.079885,0.424089,0.144566,0.000185,0.073106,0.447609,0.162541,0.969232,0.079385,0.444928,0.122923,0.954971,0.087164,0.379731,0.148236,0.937126,0.073109,0.447623,0.162552,0.079384,0.445006,0.122877,0.087105,0.379516,0.14831,,,,,,
385,3.208333,0.013862,-0.382875,0.016543,-0.923548,0.079777,0.424137,0.145211,0.000146,0.073489,0.447517,0.163542,0.969232,0.079039,0.4452,0.123793,0.954971,0.086803,0.379693,0.148298,0.937126,0.073496,0.447513,0.163537,0.079035,0.445281,0.123759,0.086751,0.379515,0.148382,,,,,,
386,3.216667,0.013493,-0.385384,0.014235,-0.922548,0.079375,0.424711,0.145461,0.000191,0.073097,0.448021,0.163885,0.96568,0.078439,0.445825,0.1241,0.956517,0.08659,0.380288,0.148398,0.934343,0.073099,0.448049,0.163899,0.078438,0.445891,0.124063,0.086529,0.380059,0.14845,,,,,,
387,3.225,0.014432,-0.382205,0.013447,-0.923867,0.079636,0.425071,0.145135,0.000155,0.073179,0.448388,0.163488,0.96568,0.078798,0.446158,0.123744,0.956517,0.086932,0.380668,0.148174,0.934343,0.073181,0.448409,0.163476,0.078793,0.446224,0.12373,0.086878,0.380463,0.148229,,,,,,
388,3.233333,0.014032,-0.384125,0.010414,-0.923116,0.079954,0.424554,0.145234,0.000191,0.073452,0.44778,0.163686,0.968566,0.078915,0.445701,0.123912,0.955108,0.087494,0.38018,0.148105,0.932894,0.073455,0.447799,0.16369,0.07891,0.445781,0.123875,0.087432,0.379946,0.148175,,,,,,
389,3.241667,0.010528,-0.398626,0.010213,-0.916996,0.079718,0.424752,0.145825,0.000159,0.073867,0.44787,0.164627,0.968566,0.078073,0.446046,0.124688,0.955108,0.087213,0.380339,0.148159,0.932894,0.073869,0.447883,0.16464,0.07807,0.446113,0.124647,0.087167,0.380158,0.148215,,,,,,
390,3.25,0.011626,-0.386221,0.00158,-0.922332,0.078825,0.425223,0.146013,0.00015,0.072078,0.448145,0.164756,0.978799,0.077381,0.446591,0.124936,0.963821,0.087015,0.380934,0.148349,0.944987,0.072083,0.448151,0.164746,0.077373,0.44667,0.124912,0.086965,0.38074,0.148419,,,,,,
391,3.258333,0.013579,-0.382383,-0.00085,-0.923904,0.079147,0.424605,0.145659,0.000153,0.072107,0.447516,0.164306,0.978861,0.077747,0.445928,0.124534,0.962603,0.087587,0.38037,0.148138,0.944015,0.072113,0.44752,0.164285,0.077738,0.446011,0.124518,0.087536,0.38017,0.148215,,,,,,
392,3.266667,0.014336,-0.394032,-0.003859,-0.918977,0.07927,0.424151,0.145895,0.000173,0.072572,0.447008,0.164732,0.978861,0.077211,0.44548,0.124829,0.962603,0.088028,0.379965,0.148122,0.944015,0.072575,0.44703,0.164729,0.077203,0.445553,0.124807,0.087975,0.37974,0.14818,,,,,,
393,3.275,0.012582,-0.407516,-0.002033,-0.913109,0.079072,0.424632,0.146275,0.000136,0.073046,0.447493,0.165335,0.982824,0.076504,0.446004,0.12531,0.962368,0.087665,0.380398,0.148181,0.952559,0.073055,0.447479,0.16533,0.076493,0.446092,0.12527,0.087625,0.380235,0.148273,,,,,,
394,3.283333,0.011478,-0.395431,-0.007153,-0.918396,0.078533,0.425115,0.146308,0.000148,0.071809,0.447799,0.165345,0.982824,0.076328,0.4466,0.125416,0.962368,0.087463,0.380946,0.148162,0.952559,0.071813,0.447809,0.165334,0.076318,0.446676,0.125397,0.087417,0.38075,0.148227,,,,,,
395,3.291667,0.016207,-0.39291,-0.006202,-0.919413,0.078925,0.425216,0.145402,0.000183,0.07205,0.448063,0.164188,0.969727,0.076792,0.4465,0.124298,0.960761,0.087933,0.381085,0.14772,0.931997,0.072048,0.448096,0.164181,0.076783,0.446572,0.124282,0.087879,0.380842,0.14777,,,,,,
396,3.3,0.013145,-0.405565,-0.005587,-0.913955,0.078877,0.42478,0.145811,0.000195,0.072612,0.447562,0.164888,0.969727,0.076246,0.446174,0.124875,0.960761,0.087771,0.380604,0.147669,0.931997,0.072614,0.447572,0.164889,0.076235,0.446267,0.124835,0.087715,0.380363,0.147752,,,,,,
397,3.308333,0.012386,-0.413013,-0.005428,-0.910625,0.078497,0.425349,0.145965,0.000168,0.072569,0.448116,0.165166,0.980479,0.075548,0.446769,0.125098,0.95409,0.087373,0.381161,0.14763,0.939265,0.07258,0.448097,0.165149,0.075531,0.446881,0.125056,0.087323,0.380949,0.147748,,,,,,
398,3.316667,0.010559,-0.398033,-0.004236,-0.917301,0.078674,0.425398,0.145817,0.000159,0.072195,0.448135,0.164876,0.980479,0.076483,0.446882,0.124923,0.95409,0.087344,0.381176,0.147652,0.939265,0.072199,0.448146,0.164859,0.076472,0.446961,0.124907,0.087293,0.380963,0.14772,,,,,,
399,3.325,0.009393,-0.408746,-0.002947,-0.912595,0.079453,0.424315,0.145766,0.00018,0.073501,0.447056,0.164991,0.971796,0.076849,0.445827,0.124949,0.956151,0.088009,0.380061,0.147359,0.936971,0.073505,0.447066,0.164994,0.076838,0.445911,0.124911,0.087956,0.37984,0.147434,,,,,,
400,3.333333,0.00301,-0.426114,0.002321,-0.904662,0.079666,0.424226,0.146567,0.000151,0.074798,0.446912,0.166159,0.971796,0.0766,0.445928,0.12601,0.956151,0.087601,0.379839,0.147531,0.936971,0.074805,0.446902,0.166159,0.076589,0.446018,0.125967,0.087557,0.379662,0.147618,,,,,,
401,3.341667,-0.002663,-0.41444,0.002792,-0.910069,0.079831,0.424618,0.146984,0.000166,0.074583,0.447139,0.166669,0.974905,0.077415,0.446537,0.126572,0.961932,0.087495,0.380179,0.147712,0.938866,0.074589,0.447154,0.16666,0.077407,0.446614,0.126553,0.08744,0.37996,0.147772,,,,,,
402,3.35,0.000071,-0.415224,0.007188,-0.909691,0.080722,0.424896,0.146355,0.000174,0.075638,0.447615,0.165854,0.974905,0.078394,0.446652,0.125759,0.961932,0.088133,0.380422,0.147452,0.938866,0.075637,0.44767,0.165848,0.078391,0.446695,0.125764,0.088076,0.38019,0.147457,,,,,,
403,3.358333,-0.00233,-0.428984,0.010399,-0.903249,0.081119,0.42465,0.146608,0.000152,0.07681,0.447369,0.166292,0.976244,0.07834,0.446465,0.12613,0.964647,0.088206,0.380116,0.147401,0.944913,0.076814,0.447384,0.166287,0.078335,0.446536,0.126108,0.088158,0.379924,0.147455,,,,,,
404,3.366667,-0.003845,-0.437363,0.013308,-0.899179,0.081011,0.425251,0.14677,0.000135,0.077219,0.447988,0.16654,0.976244,0.077996,0.447094,0.126356,0.964647,0.087817,0.380672,0.147415,0.944913,0.077225,0.447988,0.166537,0.077989,0.44717,0.126327,0.087774,0.380507,0.147481,,,,,,
405,3.375,-0.001924,-0.422051,0.013393,-0.906471,0.080891,0.425544,0.146402,0.000108,0.076397,0.448353,0.16594,0.980647,0.078535,0.447301,0.125809,0.978202,0.087739,0.380979,0.147455,0.960332,0.076399,0.44838,0.165934,0.078533,0.447337,0.125809,0.087703,0.380837,0.147471,,,,,,
406,3.383333,0.000799,-0.430228,0.014673,-0.902601,0.081624,0.424664,0.14585,0.000113,0.077487,0.447586,0.165335,0.98177,0.078896,0.446302,0.125179,0.973434,0.088489,0.380105,0.147037,0.959907,0.077492,0.447598,0.165317,0.078892,0.446355,0.125178,0.088452,0.379961,0.147078,,,,,,
407,3.391667,-0.001304,-0.444945,0.017633,-0.895384,0.081621,0.424108,0.146281,0.000169,0.078293,0.447025,0.165926,0.98177,0.078379,0.445801,0.125744,0.973434,0.08819,0.379497,0.147174,0.959907,0.078298,0.447046,0.165936,0.078373,0.445868,0.125713,0.088138,0.379293,0.14722,,,,,,
408,3.4,0.000037,-0.451262,0.016502,-0.892239,0.081361,0.424288,0.146441,0.000138,0.07824,0.447218,0.166105,0.97699,0.07776,0.445947,0.125927,0.966522,0.088082,0.379699,0.147291,0.953263,0.078245,0.447228,0.166114,0.077754,0.446009,0.125895,0.088042,0.379539,0.147341,,,,,,
409,3.408333,0.004913,-0.438772,0.015234,-0.898456,0.0812,0.424411,0.145654,0.000154,0.07738,0.447473,0.165038,0.97699,0.078024,0.445882,0.124873,0.966522,0.088196,0.379878,0.147049,0.953263,0.077381,0.447504,0.165036,0.07802,0.445936,0.124863,0.088145,0.379675,0.14708,,,,,,
410,3.416667,0.010479,-0.449459,0.014532,-0.893121,0.081563,0.424353,0.145149,0.000196,0.078072,0.447569,0.164411,0.964877,0.07776,0.445614,0.124259,0.958002,0.088858,0.379876,0.146779,0.929764,0.078073,0.447606,0.164417,0.077753,0.445683,0.124235,0.088797,0.379628,0.146821,,,,,,
411,3.425,0.00813,-0.459488,0.016768,-0.887988,0.08157,0.424802,0.145623,0.000153,0.078662,0.447993,0.165012,0.964877,0.077439,0.446138,0.124872,0.958002,0.08861,0.380274,0.146986,0.929764,0.078666,0.448016,0.165011,0.077433,0.446201,0.124852,0.088563,0.380081,0.14703,,,,,,
412,3.433333,0.011775,-0.451481,0.014014,-0.892093,0.081044,0.425345,0.145366,0.000142,0.077594,0.448589,0.164601,0.978838,0.077102,0.446561,0.124454,0.966878,0.088436,0.380886,0.147042,0.947957,0.077598,0.4486,0.164593,0.077096,0.446631,0.124434,0.088392,0.380703,0.147103,,,,,,
413,3.441667,0.015153,-0.454067,0.015732,-0.8907,0.081279,0.425139,0.144805,0.000135,0.077945,0.448528,0.163885,0.978838,0.077216,0.446197,0.123757,0.966878,0.088677,0.380693,0.146772,0.947957,0.07795,0.448531,0.163869,0.077206,0.446272,0.123741,0.088636,0.380517,0.146842,,,,,,
414,3.45,0.014221,-0.458122,0.015147,-0.888647,0.081743,0.424383,0.144766,0.000182,0.078582,0.447729,0.163928,0.971631,0.077489,0.445488,0.123804,0.959,0.089158,0.379932,0.146566,0.933077,0.078585,0.447747,0.163919,0.077479,0.445571,0.123782,0.089102,0.379696,0.146632,,,,,,
415,3.458333,0.012647,-0.478369,0.018128,-0.877881,0.081608,0.424115,0.145345,0.000151,0.079505,0.447474,0.164636,0.971631,0.076562,0.445263,0.124604,0.959,0.088757,0.379608,0.146795,0.933077,0.079511,0.447478,0.164634,0.076551,0.44534,0.124573,0.088716,0.379424,0.146864,,,,,,
416,3.466667,0.011777,-0.472005,0.017621,-0.881341,0.081475,0.424174,0.145373,0.000171,0.079084,0.447496,0.164675,0.974407,0.076722,0.445359,0.1246,0.960869,0.088618,0.379666,0.146844,0.936448,0.079088,0.447509,0.164663,0.076711,0.445442,0.12458,0.088566,0.379442,0.146913,,,,,,
417,3.475,0.016473,-0.468608,0.015948,-0.883109,0.081895,0.424394,0.144558,0.000204,0.079185,0.447827,0.163682,0.974407,0.077139,0.445403,0.123606,0.960869,0.08936,0.379953,0.146384,0.936448,0.079184,0.447871,0.163671,0.07713,0.445473,0.1236,0.089296,0.379681,0.146425,,,,,,
418,3.483333,0.013937,-0.476325,0.015967,-0.879014,0.081952,0.424498,0.145052,0.000203,0.079641,0.44785,0.164328,0.964813,0.076892,0.445615,0.124283,0.956276,0.089322,0.380028,0.146547,0.926483,0.079643,0.447884,0.164328,0.076882,0.445693,0.12426,0.089262,0.37977,0.146598,,,,,,
419,3.491667,0.01661,-0.488636,0.013773,-0.872221,0.08133,0.425211,0.145172,0.000155,0.079428,0.448597,0.164451,0.964813,0.075562,0.446247,0.124505,0.956276,0.089001,0.380789,0.146561,0.926483,0.079432,0.448601,0.164445,0.075549,0.44633,0.124477,0.088961,0.380596,0.146637,,,,,,
420,3.5,0.018421,-0.472942,0.011286,-0.880829,0.081022,0.425449,0.144833,0.000144,0.078273,0.448836,0.164008,0.978832,0.07585,0.446429,0.123952,0.967104,0.088942,0.381082,0.146538,0.946167,0.078276,0.448848,0.163994,0.07584,0.446501,0.123936,0.088902,0.380892,0.1466,,,,,,
421,3.508333,0.021732,-0.480334,0.009139,-0.876769,0.081307,0.424647,0.144357,0.000171,0.07873,0.448089,0.163489,0.97508,0.075643,0.445513,0.123489,0.960007,0.089547,0.38034,0.146093,0.936557,0.078733,0.448099,0.163475,0.075628,0.445601,0.123466,0.089502,0.380117,0.146171,,,,,,
422,3.516667,0.01938,-0.49119,0.008645,-0.870794,0.081083,0.42416,0.144959,0.000171,0.079029,0.44752,0.164255,0.97508,0.074947,0.445132,0.124333,0.960007,0.089273,0.379829,0.146291,0.936557,0.079032,0.447534,0.164255,0.074932,0.44521,0.124303,0.089231,0.379618,0.146354,,,,,,
423,3.525,0.018973,-0.495594,0.004166,-0.868337,0.080533,0.424336,0.145458,0.000159,0.07851,0.447582,0.164892,0.973969,0.074035,0.445367,0.125002,0.961257,0.089054,0.380059,0.146478,0.945645,0.078515,0.447591,0.164899,0.074021,0.445442,0.124966,0.089019,0.379873,0.14654,,,,,,
424,3.533333,0.022405,-0.482418,0.000608,-0.875654,0.080175,0.424528,0.144871,0.000169,0.077335,0.447793,0.16418,0.973969,0.074081,0.445448,0.12418,0.961257,0.089109,0.380342,0.146253,0.945645,0.077333,0.447827,0.164168,0.074071,0.445511,0.124176,0.089063,0.380118,0.146291,,,,,,
425,3.541667,0.025705,-0.496596,-0.001238,-0.8676,0.080278,0.424533,0.144558,0.000187,0.077935,0.447868,0.163851,0.966485,0.073389,0.445327,0.123988,0.958476,0.08951,0.380406,0.145835,0.934647,0.077936,0.447899,0.16386,0.073373,0.445398,0.123958,0.089467,0.380179,0.145882,,,,,,
426,3.55,0.021293,-0.503458,-0.001031,-0.863757,0.080241,0.42492,0.145244,0.000167,0.078321,0.448125,0.164739,0.966485,0.073137,0.445897,0.124935,0.958476,0.089265,0.380739,0.146058,0.934647,0.078324,0.448141,0.164748,0.073121,0.445969,0.124899,0.08923,0.380543,0.146113,,,,,,
427,3.558333,0.019376,-0.488643,-0.007816,-0.872233,0.079351,0.425637,0.145494,0.00015,0.076528,0.448611,0.165152,0.97845,0.072715,0.446757,0.125175,0.965027,0.088809,0.381544,0.146156,0.944331,0.07653,0.44862,0.165137,0.0727,0.446836,0.125161,0.088775,0.381346,0.146219,,,,,,
428,3.566667,0.021278,-0.494054,-0.007857,-0.869135,0.079618,0.425244,0.145004,0.000138,0.076999,0.448282,0.164615,0.97845,0.072693,0.446281,0.124695,0.965027,0.089163,0.38117,0.145701,0.944331,0.077004,0.448277,0.164597,0.072676,0.44637,0.124675,0.089135,0.380988,0.145783,,,,,,
429,3.575,0.016622,-0.504577,-0.008339,-0.863167,0.079949,0.424318,0.145587,0.00021,0.077903,0.447204,0.165442,0.962283,0.072621,0.445548,0.125624,0.951842,0.089322,0.380202,0.145695,0.928503,0.077905,0.447232,0.165459,0.072603,0.44563,0.125583,0.089277,0.379953,0.145747,,,,,,
430,3.583333,0.010522,-0.513444,-0.005621,-0.85804,0.080111,0.424458,0.146379,0.000149,0.078727,0.447214,0.16644,0.962283,0.072613,0.445918,0.126727,0.951842,0.088992,0.380242,0.14597,0.928503,0.07873,0.447228,0.166445,0.072598,0.445986,0.1267,0.08896,0.380062,0.146016,,,,,,
431,3.591667,0.005959,-0.502254,-0.004188,-0.86469,0.080321,0.424485,0.146515,0.000149,0.078572,0.447118,0.166686,0.974444,0.073486,0.446125,0.12682,0.967985,0.088905,0.380211,0.14604,0.945833,0.078573,0.447144,0.166685,0.073476,0.446186,0.126806,0.088866,0.380019,0.146071,,,,,,
432,3.6,0.007703,-0.510122,-0.00209,-0.860065,0.081167,0.424452,0.14602,0.000185,0.079829,0.447194,0.1661,0.974444,0.074015,0.446002,0.126339,0.967985,0.089658,0.380159,0.145622,0.945833,0.079826,0.447249,0.166109,0.074008,0.446052,0.12633,0.089604,0.37992,0.145622,,,,,,
433,3.608333,0.001685,-0.514004,-0.002834,-0.857782,0.081555,0.424562,0.146896,0.000177,0.08051,0.447086,0.167237,0.965739,0.074332,0.446364,0.12752,0.962487,0.089821,0.380235,0.145932,0.93882,0.080512,0.447125,0.167254,0.074321,0.446421,0.127495,0.089776,0.380022,0.145949,,,,,,
434,3.616667,-0.000978,-0.516683,0.002578,-0.856173,0.081904,0.425205,0.147147,0.000147,0.081257,0.44776,0.16747,0.965739,0.074823,0.447073,0.127793,0.962487,0.089631,0.380782,0.146178,0.93882,0.081263,0.447777,0.167482,0.074811,0.447135,0.127763,0.089596,0.380611,0.146214,,,,,,
435,3.625,0.003175,-0.509731,0.001328,-0.860327,0.081538,0.425344,0.146591,0.000118,0.080418,0.448013,0.166768,0.983276,0.074632,0.447053,0.126996,0.971238,0.089564,0.380967,0.14601,0.957348,0.080422,0.448016,0.16676,0.074621,0.44712,0.126978,0.089536,0.380818,0.146062,,,,,,
436,3.633333,0.006073,-0.511687,0.001414,-0.859149,0.081908,0.424661,0.145857,0.000146,0.080816,0.447429,0.165923,0.975496,0.074851,0.446251,0.126184,0.967613,0.090055,0.380304,0.145464,0.947134,0.080818,0.44745,0.165922,0.074841,0.446315,0.126168,0.090017,0.380118,0.145501,,,,,,
437,3.641667,0.001807,-0.515445,0.004632,-0.856908,0.081945,0.424207,0.146088,0.000144,0.081255,0.446903,0.166253,0.975496,0.074934,0.445946,0.126563,0.967613,0.089646,0.379773,0.145448,0.947134,0.081256,0.446952,0.166268,0.074931,0.445976,0.126554,0.089602,0.379595,0.145439,,,,,,
438,3.65,0.004284,-0.528794,0.007587,-0.848706,0.081829,0.424202,0.146083,0.000116,0.081828,0.447043,0.166095,0.969762,0.074264,0.44582,0.126631,0.976873,0.089394,0.379744,0.145523,0.966025,0.081834,0.447088,0.166141,0.074261,0.445827,0.1266,0.089363,0.379633,0.145501,,,,,,
439,3.658333,0.00458,-0.521659,0.010239,-0.853081,0.081798,0.424402,0.145838,0.000166,0.081556,0.447311,0.165771,0.969762,0.074648,0.445984,0.12619,0.976873,0.089189,0.379912,0.145554,0.966025,0.081558,0.447355,0.165794,0.074641,0.446027,0.126167,0.089142,0.379716,0.145559,,,,,,
440,3.666667,0.007553,-0.527418,0.011981,-0.849488,0.082059,0.424555,0.145175,0.000184,0.082087,0.447599,0.164953,0.961445,0.074641,0.446002,0.125479,0.963146,0.089448,0.380064,0.145093,0.937778,0.082089,0.447649,0.16498,0.074634,0.446046,0.125455,0.089395,0.379847,0.145097,,,,,,
